wage,educ,exper,married,credit_score1,credit_score2,credit_limit,spend
2610.0,12,21,1,690.0,464.0,3600.0,5736
460.0,14,4,1,397.0,411.0,2100.0,2981
1120.0,12,18,1,431.0,446.0,2800.0,3935
620.0,16,8,0,414.0,232.0,1000.0,2041
800.0,12,4,1,534.0,429.0,2200.0,3322
1240.0,11,15,1,517.0,518.0,3700.0,4371
750.0,12,11,1,172.0,500.0,400.0,2266
1360.0,17,9,1,500.0,571.0,3300.0,4389
3150.0,14,12,1,741.0,661.0,5500.0,6992
980.0,12,17,0,586.0,554.0,1200.0,2395
910.0,12,17,1,500.0,571.0,4100.0,4095
1380.0,12,5,1,379.0,589.0,2600.0,4344
1050.0,12,12,1,552.0,304.0,2100.0,3476
470.0,12,12,0,328.0,357.0,700.0,1694
870.0,16,9,1,483.0,500.0,2400.0,3460
880.0,14,8,1,414.0,696.0,700.0,2520
750.0,12,13,1,500.0,375.0,2700.0,3428
620.0,10,18,1,534.0,446.0,3500.0,3517
770.0,12,18,1,500.0,446.0,2300.0,3226
840.0,13,9,1,328.0,554.0,3500.0,4048
1250.0,15,11,1,500.0,500.0,3600.0,4364
1560.0,16,8,1,517.0,482.0,3800.0,4810
480.0,14,12,0,345.0,161.0,1900.0,2479
870.0,12,13,1,362.0,429.0,2900.0,3795
1480.0,16,9,1,483.0,482.0,2700.0,4321
1030.0,13,10,1,397.0,393.0,2500.0,3801
790.0,12,11,1,414.0,393.0,1500.0,2991
890.0,18,7,0,448.0,536.0,2600.0,3206
1090.0,12,15,1,431.0,304.0,1500.0,3294
1670.0,12,8,1,569.0,536.0,4500.0,5156
980.0,16,9,1,397.0,357.0,2600.0,3766
1480.0,12,15,1,466.0,536.0,3900.0,4768
710.0,16,5,1,552.0,268.0,2000.0,3050
1010.0,12,16,1,534.0,482.0,2600.0,3635
1120.0,16,13,1,672.0,446.0,5000.0,4452
1590.0,16,11,1,552.0,607.0,3200.0,4564
540.0,15,8,1,431.0,500.0,900.0,2261
770.0,13,10,0,431.0,339.0,2900.0,3225
470.0,12,9,0,293.0,107.0,800.0,1850
490.0,12,15,1,448.0,464.0,2100.0,2877
990.0,14,9,1,517.0,518.0,1600.0,3185
1400.0,12,5,1,431.0,589.0,3600.0,4703
1000.0,18,7,1,466.0,554.0,2300.0,3587
1080.0,16,10,1,603.0,482.0,3100.0,3874
1080.0,12,11,1,534.0,607.0,3600.0,4157
940.0,14,10,0,379.0,589.0,3500.0,3699
950.0,13,8,1,466.0,661.0,3500.0,4052
1390.0,12,11,1,500.0,429.0,2300.0,4042
650.0,12,16,1,310.0,304.0,200.0,1638
1080.0,12,17,1,586.0,429.0,2200.0,3477
580.0,11,13,0,362.0,286.0,200.0,1142
660.0,16,8,1,328.0,500.0,3000.0,3626
1150.0,12,14,1,603.0,446.0,3100.0,3957
1050.0,12,19,1,431.0,536.0,3000.0,3918
1080.0,12,12,1,431.0,393.0,3200.0,4104
970.0,12,12,1,500.0,518.0,1600.0,3168
980.0,11,13,1,328.0,518.0,1400.0,3233
1220.0,12,18,1,500.0,357.0,4800.0,4675
2010.0,16,16,1,638.0,554.0,5300.0,5612
1270.0,16,9,0,448.0,500.0,4700.0,4408
1130.0,13,4,1,655.0,482.0,4400.0,4421
1110.0,16,8,1,397.0,625.0,2300.0,3798
1300.0,14,9,1,448.0,571.0,4600.0,4833
720.0,16,12,1,345.0,500.0,3700.0,3899
660.0,12,5,0,500.0,393.0,2500.0,2915
1100.0,16,10,1,621.0,464.0,4200.0,4265
790.0,12,12,1,345.0,411.0,1000.0,2713
1310.0,16,11,1,638.0,446.0,2000.0,3625
1240.0,14,9,1,741.0,429.0,3300.0,4034
890.0,12,20,1,517.0,411.0,1600.0,2977
1230.0,13,13,1,552.0,554.0,3200.0,4142
680.0,12,14,0,362.0,482.0,2300.0,2896
600.0,12,21,1,466.0,589.0,1900.0,2832
740.0,17,6,1,431.0,393.0,4300.0,4087
940.0,14,8,1,603.0,500.0,2800.0,3626
740.0,12,4,1,448.0,500.0,1300.0,2842
1000.0,14,12,1,621.0,214.0,2500.0,3513
980.0,13,12,1,500.0,286.0,2700.0,3707
530.0,12,14,0,310.0,446.0,200.0,1115
620.0,12,15,0,293.0,429.0,2000.0,2740
770.0,12,13,1,345.0,339.0,3100.0,3768
590.0,11,12,1,276.0,321.0,2500.0,3397
1060.0,12,15,0,431.0,321.0,3400.0,3722
1570.0,15,11,1,517.0,571.0,3400.0,4659
1130.0,17,9,1,483.0,571.0,2000.0,3572
990.0,12,12,1,379.0,429.0,3900.0,4296
700.0,12,15,1,328.0,411.0,1300.0,2804
1060.0,16,9,1,569.0,679.0,3300.0,3967
1300.0,13,13,1,431.0,482.0,3100.0,4310
900.0,16,10,0,397.0,625.0,4000.0,3784
950.0,18,8,0,397.0,554.0,2300.0,3186
1080.0,12,16,1,483.0,482.0,1500.0,3221
830.0,12,17,1,448.0,411.0,5300.0,4414
790.0,12,17,1,414.0,589.0,200.0,1693
1300.0,12,11,0,397.0,571.0,4400.0,4423
840.0,16,10,0,431.0,518.0,2700.0,3197
1050.0,12,6,1,500.0,357.0,3400.0,4134
1710.0,16,12,1,603.0,679.0,5100.0,5268
970.0,13,4,1,534.0,411.0,2600.0,3697
1260.0,15,11,1,362.0,446.0,1200.0,3384
750.0,13,7,0,552.0,500.0,3300.0,3266
930.0,12,15,1,431.0,482.0,2900.0,3775
1050.0,16,11,1,552.0,643.0,4500.0,4359
840.0,12,10,1,483.0,482.0,4100.0,4100
1340.0,14,9,1,414.0,500.0,2400.0,4112
1320.0,12,14,1,500.0,357.0,3800.0,4518
1430.0,16,15,1,483.0,696.0,3800.0,4618
970.0,12,12,1,586.0,482.0,4100.0,4133
900.0,12,17,1,414.0,393.0,2800.0,3696
1050.0,12,20,1,362.0,429.0,1900.0,3487
1140.0,12,18,1,500.0,643.0,4500.0,4487
1400.0,13,12,1,500.0,375.0,4700.0,4914
710.0,15,12,1,431.0,839.0,1500.0,2837
650.0,17,8,0,483.0,321.0,1800.0,2503
1920.0,11,14,1,690.0,375.0,6200.0,5758
1450.0,16,8,1,621.0,286.0,3600.0,4501
1030.0,9,17,1,569.0,446.0,3000.0,3809
1150.0,12,9,1,414.0,536.0,2100.0,3765
1070.0,12,9,1,707.0,429.0,3200.0,3844
650.0,13,14,1,500.0,232.0,1900.0,2917
1110.0,12,6,1,466.0,268.0,4300.0,4546
1040.0,13,6,1,534.0,375.0,4400.0,4414
1030.0,12,10,1,466.0,464.0,1900.0,3457
680.0,16,5,1,397.0,518.0,3300.0,3725
1190.0,18,7,1,310.0,304.0,2200.0,3924
810.0,18,8,1,500.0,339.0,1600.0,2956
1200.0,12,18,1,552.0,446.0,4000.0,4349
1430.0,12,17,1,534.0,446.0,3100.0,4332
820.0,13,8,0,328.0,625.0,3400.0,3598
1160.0,12,15,1,448.0,393.0,2600.0,3911
1140.0,15,11,1,466.0,643.0,3300.0,4157
1460.0,16,15,1,552.0,625.0,1900.0,3798
810.0,12,17,1,431.0,500.0,3400.0,3804
1140.0,12,17,1,431.0,571.0,2400.0,3795
1070.0,13,11,1,414.0,393.0,3900.0,4357
1350.0,12,16,1,517.0,268.0,4700.0,4806
1160.0,12,18,1,517.0,643.0,4100.0,4370
1080.0,12,19,1,431.0,607.0,4100.0,4348
800.0,14,9,1,483.0,429.0,2600.0,3484
810.0,13,1,1,397.0,464.0,2800.0,3756
950.0,12,18,1,345.0,554.0,1500.0,3182
900.0,14,20,1,534.0,625.0,2600.0,3444
1010.0,12,11,1,483.0,464.0,1800.0,3354
850.0,16,10,1,534.0,482.0,1700.0,3028
1040.0,12,11,1,345.0,518.0,2000.0,3632
1170.0,16,9,0,397.0,500.0,3300.0,3874
960.0,16,10,0,483.0,554.0,3600.0,3634
320.0,16,7,1,293.0,446.0,2000.0,2821
1090.0,12,15,1,328.0,554.0,4400.0,4601
1340.0,12,16,1,672.0,482.0,4600.0,4607
760.0,12,16,1,552.0,375.0,1700.0,2881
2030.0,16,9,1,483.0,732.0,6200.0,6099
530.0,12,11,1,362.0,714.0,200.0,1493
1060.0,14,9,1,638.0,375.0,1900.0,3312
830.0,12,17,1,448.0,607.0,3100.0,3698
1330.0,14,7,1,466.0,554.0,3500.0,4508
1430.0,12,13,1,621.0,393.0,5300.0,5001
720.0,12,13,1,224.0,321.0,1700.0,3190
920.0,12,19,1,345.0,464.0,2300.0,3551
1790.0,13,18,1,345.0,554.0,5000.0,5564
730.0,13,8,1,414.0,661.0,2800.0,3574
1580.0,14,15,1,672.0,446.0,4700.0,4914
1220.0,12,19,1,534.0,518.0,3700.0,4281
1020.0,12,20,1,672.0,500.0,4900.0,4273
700.0,13,9,1,328.0,375.0,2000.0,3250
510.0,13,9,1,293.0,679.0,1600.0,2844
1200.0,16,6,1,448.0,464.0,1900.0,3680
1110.0,16,6,1,517.0,661.0,2500.0,3790
1280.0,15,12,1,552.0,643.0,900.0,2989
490.0,12,5,1,310.0,304.0,2200.0,3164
640.0,15,12,1,293.0,643.0,1200.0,2701
820.0,11,16,1,362.0,429.0,1400.0,2979
910.0,16,11,1,448.0,482.0,2400.0,3523
1070.0,12,18,1,431.0,607.0,2100.0,3560
1920.0,16,9,1,690.0,714.0,6200.0,5759
520.0,11,12,1,345.0,321.0,900.0,2322
1200.0,14,10,1,414.0,589.0,2300.0,3888
1440.0,12,13,1,414.0,446.0,2500.0,4257
1580.0,16,10,1,483.0,625.0,3000.0,4554
1310.0,17,1,1,534.0,643.0,3600.0,4481
1100.0,10,17,1,483.0,482.0,3300.0,4082
930.0,12,7,1,310.0,518.0,2500.0,3810
730.0,14,9,1,397.0,518.0,2200.0,3306
560.0,12,5,1,155.0,446.0,900.0,2618
1580.0,17,7,1,534.0,625.0,3300.0,4638
1570.0,18,14,1,621.0,643.0,3000.0,4344
680.0,13,10,0,328.0,411.0,1400.0,2484
1030.0,12,15,1,483.0,411.0,1000.0,2834
710.0,17,1,1,310.0,482.0,200.0,1810
860.0,12,18,1,345.0,446.0,3100.0,3826
1490.0,16,6,1,534.0,607.0,4500.0,4955
540.0,12,12,1,466.0,321.0,1400.0,2566
1510.0,12,19,1,586.0,714.0,700.0,3014
600.0,14,12,1,466.0,518.0,2500.0,3189
1160.0,12,18,1,586.0,321.0,600.0,2506
1540.0,15,11,1,552.0,643.0,2400.0,4184
1060.0,12,14,1,431.0,679.0,2600.0,3817
680.0,12,11,1,552.0,375.0,500.0,1925
630.0,18,5,1,328.0,500.0,2400.0,3347
1370.0,18,7,1,552.0,411.0,4200.0,4670
1270.0,15,15,1,552.0,482.0,3100.0,4110
650.0,16,4,1,328.0,375.0,2700.0,3531
770.0,14,7,1,483.0,482.0,1800.0,3088
610.0,12,15,1,500.0,464.0,600.0,1961
900.0,12,10,0,431.0,375.0,1900.0,2937
1380.0,12,6,0,500.0,714.0,2400.0,3724
2880.0,18,6,1,828.0,768.0,5300.0,6542
1510.0,12,14,1,603.0,589.0,3100.0,4390
1430.0,17,13,0,414.0,536.0,3500.0,4192
2360.0,18,12,1,707.0,571.0,5400.0,6008
830.0,12,17,1,431.0,446.0,1200.0,2772
1350.0,15,5,1,431.0,714.0,5600.0,5226
940.0,12,6,1,569.0,607.0,2800.0,3698
1480.0,12,12,1,517.0,446.0,3100.0,4459
770.0,12,13,1,414.0,482.0,2500.0,3454
890.0,14,8,1,310.0,536.0,1600.0,3283
1350.0,10,14,1,603.0,696.0,2800.0,4099
990.0,13,8,1,362.0,393.0,2200.0,3673
1370.0,18,7,1,414.0,607.0,3900.0,4710
1170.0,14,6,1,448.0,518.0,2300.0,3857
1560.0,16,11,1,431.0,536.0,3700.0,4829
950.0,12,15,1,586.0,482.0,2500.0,3476
1400.0,14,10,1,483.0,589.0,4000.0,4720
1460.0,15,5,1,621.0,500.0,4000.0,4691
660.0,12,14,1,310.0,500.0,3200.0,3699
860.0,12,11,1,293.0,571.0,700.0,2608
550.0,13,20,1,466.0,482.0,2100.0,2873
790.0,16,12,1,328.0,411.0,700.0,2440
1610.0,17,13,1,603.0,696.0,6500.0,5501
880.0,16,9,1,293.0,446.0,3000.0,3915
1070.0,12,17,1,379.0,464.0,1200.0,3109
650.0,12,11,1,483.0,375.0,2500.0,3260
820.0,12,9,1,483.0,411.0,2400.0,3439
920.0,13,13,1,397.0,446.0,2300.0,3551
450.0,12,14,0,310.0,554.0,2100.0,2580
1030.0,12,16,1,672.0,482.0,3600.0,3909
1170.0,11,17,0,638.0,232.0,2900.0,3446
1610.0,18,10,1,483.0,500.0,4300.0,5028
1920.0,16,10,1,534.0,518.0,4700.0,5491
1950.0,12,16,1,776.0,768.0,5400.0,5468
610.0,11,13,0,500.0,375.0,2400.0,2741
690.0,12,11,1,310.0,429.0,1300.0,2849
1130.0,17,5,1,379.0,304.0,4100.0,4550
1020.0,12,10,1,276.0,518.0,600.0,2727
1950.0,11,22,1,793.0,375.0,6100.0,5586
560.0,10,19,1,448.0,357.0,1800.0,2790
810.0,12,16,1,603.0,536.0,3200.0,3568
350.0,12,16,1,362.0,339.0,1700.0,2577
1100.0,14,9,1,586.0,429.0,2500.0,3695
800.0,10,17,1,328.0,286.0,1400.0,2987
1300.0,17,13,1,534.0,393.0,3800.0,4422
900.0,16,11,1,448.0,464.0,2600.0,3599
750.0,18,4,1,414.0,446.0,200.0,1715
1710.0,17,7,1,603.0,464.0,4100.0,5002
1040.0,16,10,1,466.0,357.0,4100.0,4314
1300.0,16,11,1,534.0,607.0,2500.0,3951
570.0,12,9,1,310.0,607.0,400.0,1932
880.0,12,16,1,397.0,411.0,5500.0,4589
880.0,16,6,1,483.0,643.0,2800.0,3675
970.0,12,17,1,483.0,589.0,2900.0,3754
1100.0,12,4,1,466.0,357.0,3300.0,4209
1910.0,18,9,0,586.0,768.0,5800.0,5328
1220.0,12,18,1,310.0,393.0,2900.0,4216
870.0,12,15,1,552.0,696.0,1700.0,3023
1230.0,16,9,0,500.0,536.0,2400.0,3476
1170.0,12,11,1,362.0,554.0,3000.0,4212
1050.0,11,15,1,534.0,536.0,2000.0,3426
1220.0,12,17,1,534.0,554.0,2900.0,4001
540.0,12,11,1,328.0,304.0,2300.0,3195
910.0,14,6,1,414.0,429.0,2400.0,3627
860.0,10,21,1,552.0,411.0,2000.0,3127
1250.0,13,11,1,586.0,536.0,3800.0,4369
850.0,12,15,1,466.0,554.0,4100.0,4077
1690.0,12,5,1,483.0,696.0,5400.0,5560
1440.0,15,5,1,483.0,446.0,3300.0,4560
1610.0,13,13,1,569.0,571.0,5100.0,5202
700.0,10,14,1,310.0,446.0,2200.0,3347
2580.0,12,21,1,707.0,482.0,6200.0,6454
1050.0,13,8,1,414.0,571.0,4800.0,4648
2050.0,16,17,1,776.0,482.0,5200.0,5481
760.0,12,18,0,448.0,518.0,1000.0,2116
610.0,12,9,1,379.0,304.0,3900.0,3872
1050.0,12,12,1,362.0,464.0,3400.0,4208
860.0,18,6,1,328.0,625.0,1800.0,3321
670.0,11,10,1,431.0,357.0,3000.0,3562
1000.0,12,17,1,466.0,607.0,3300.0,3959
1080.0,12,16,1,466.0,411.0,4000.0,4309
1130.0,12,18,1,466.0,339.0,4100.0,4382
630.0,12,14,1,362.0,482.0,2800.0,3455
600.0,13,8,1,500.0,536.0,2200.0,3066
1170.0,12,18,1,517.0,482.0,2400.0,3734
1000.0,14,9,1,517.0,536.0,1400.0,3080
1800.0,16,8,1,655.0,679.0,5000.0,5334
1150.0,12,18,1,534.0,589.0,2100.0,3555
610.0,10,11,0,345.0,196.0,2200.0,2833
1050.0,17,5,1,414.0,464.0,1800.0,3482
620.0,12,6,1,310.0,232.0,1300.0,2815
1620.0,16,8,1,621.0,643.0,6200.0,5480
1010.0,16,5,1,328.0,536.0,800.0,2862
770.0,12,15,1,431.0,536.0,200.0,1673
900.0,16,11,1,431.0,464.0,3100.0,3819
590.0,18,5,1,534.0,607.0,1600.0,2689
870.0,12,17,1,483.0,375.0,4400.0,4161
820.0,12,14,1,500.0,482.0,1600.0,2968
1340.0,14,10,1,655.0,554.0,6000.0,5057
1510.0,16,8,1,431.0,554.0,4700.0,5122
990.0,13,14,1,517.0,429.0,2700.0,3679
780.0,12,10,1,310.0,482.0,2500.0,3599
720.0,16,12,1,414.0,304.0,1900.0,3077
1340.0,12,10,1,569.0,446.0,2400.0,3968
1400.0,11,19,1,776.0,750.0,5100.0,4701
710.0,12,4,1,362.0,375.0,1900.0,3237
900.0,12,13,1,345.0,589.0,1800.0,3340
1230.0,15,7,1,466.0,500.0,3500.0,4378
720.0,16,12,1,448.0,357.0,2300.0,3239
1410.0,13,13,1,621.0,607.0,4600.0,4760
560.0,12,9,0,362.0,429.0,600.0,1699
720.0,12,14,0,414.0,536.0,2900.0,3150
1300.0,13,10,1,466.0,411.0,4200.0,4692
630.0,12,18,0,345.0,536.0,300.0,1336
900.0,11,16,1,362.0,411.0,2900.0,3809
650.0,12,16,1,397.0,411.0,1500.0,2788
740.0,17,9,1,500.0,464.0,1800.0,2982
1240.0,14,9,1,638.0,536.0,2600.0,3857
660.0,12,4,0,431.0,393.0,200.0,1251
970.0,14,9,1,362.0,482.0,3000.0,3974
1090.0,17,8,1,586.0,339.0,2500.0,3666
1700.0,17,7,1,500.0,607.0,4600.0,5248
1020.0,10,19,1,414.0,571.0,2700.0,3799
1890.0,18,9,0,672.0,554.0,5000.0,4996
1170.0,16,11,1,517.0,500.0,3000.0,4017
1220.0,12,19,1,448.0,268.0,3000.0,4107
1280.0,12,11,1,500.0,554.0,2400.0,3953
1460.0,18,12,1,552.0,679.0,1000.0,3250
1010.0,12,14,1,448.0,429.0,4200.0,4328
560.0,12,16,1,448.0,357.0,200.0,1393
1040.0,12,15,1,448.0,339.0,3500.0,4118
1850.0,12,11,1,776.0,536.0,6700.0,5735
860.0,12,11,1,466.0,643.0,2800.0,3656
1900.0,18,12,1,638.0,536.0,5200.0,5469
870.0,12,13,1,483.0,411.0,3600.0,3937
2230.0,16,12,1,603.0,643.0,4400.0,5683
640.0,11,7,1,379.0,375.0,3800.0,3901
710.0,12,1,1,466.0,357.0,200.0,1705
1090.0,14,14,1,810.0,446.0,2000.0,3177
610.0,13,8,1,259.0,518.0,3200.0,3740
1150.0,12,16,1,517.0,696.0,3300.0,4098
1230.0,12,18,1,534.0,518.0,2500.0,3835
1210.0,12,15,1,483.0,554.0,5000.0,4769
990.0,12,6,1,552.0,571.0,3500.0,4043
1350.0,17,9,1,466.0,339.0,5100.0,4994
610.0,11,7,1,293.0,304.0,1800.0,3114
800.0,18,7,0,190.0,411.0,4200.0,3949
2180.0,13,8,1,638.0,661.0,3800.0,5460
1530.0,12,14,1,552.0,625.0,2700.0,4303
530.0,10,7,1,379.0,571.0,1900.0,2996
1070.0,11,17,1,586.0,679.0,4500.0,4339
620.0,13,6,1,569.0,339.0,1100.0,2409
1050.0,10,15,1,431.0,339.0,2600.0,3815
730.0,12,16,1,466.0,500.0,1300.0,2693
980.0,12,15,0,414.0,446.0,3300.0,3609
690.0,12,13,1,362.0,411.0,1700.0,3018
980.0,16,10,1,466.0,518.0,2100.0,3459
1420.0,12,10,1,552.0,446.0,3800.0,4625
820.0,14,12,1,534.0,375.0,2200.0,3248
650.0,12,15,1,448.0,429.0,4600.0,4013
940.0,13,13,1,466.0,482.0,5300.0,4557
660.0,12,16,1,534.0,321.0,3100.0,3418
590.0,11,9,1,414.0,161.0,1900.0,3003
800.0,12,14,1,379.0,339.0,3700.0,3980
1130.0,13,4,1,310.0,571.0,900.0,3148
1500.0,16,9,1,569.0,518.0,2700.0,4259
780.0,12,13,1,362.0,321.0,3900.0,4053
610.0,10,15,1,362.0,286.0,1100.0,2546
1050.0,12,9,1,448.0,411.0,3500.0,4189
1290.0,12,10,1,379.0,339.0,2000.0,3909
1270.0,18,8,1,552.0,625.0,2900.0,4073
410.0,12,5,1,241.0,518.0,2000.0,3040
1200.0,18,11,1,448.0,482.0,4500.0,4624
650.0,11,14,1,603.0,500.0,2100.0,2936
600.0,11,14,1,397.0,250.0,1300.0,2636
770.0,16,9,1,500.0,500.0,2100.0,3183
800.0,13,16,1,448.0,464.0,4000.0,3982
940.0,16,7,1,500.0,393.0,3000.0,3799
1140.0,13,17,1,534.0,500.0,2600.0,3772
1740.0,16,10,1,517.0,607.0,3700.0,4971
1170.0,12,12,1,397.0,393.0,3500.0,4357
780.0,14,9,1,552.0,607.0,4100.0,3950
790.0,12,15,1,362.0,500.0,200.0,1764
850.0,12,13,1,517.0,304.0,2600.0,3489
1090.0,16,12,1,552.0,554.0,3200.0,3954
470.0,13,11,0,379.0,357.0,1900.0,2454
1660.0,17,7,1,638.0,679.0,5300.0,5269
1470.0,16,15,1,517.0,571.0,3100.0,4377
640.0,12,14,1,397.0,464.0,3700.0,3769
1600.0,17,15,1,621.0,446.0,6800.0,5520
700.0,10,12,1,414.0,250.0,2100.0,3215
1180.0,12,5,1,603.0,696.0,2200.0,3699
1090.0,14,15,1,362.0,643.0,3500.0,4244
610.0,14,5,1,345.0,518.0,1200.0,2693
1140.0,12,22,1,448.0,554.0,3300.0,4095
1190.0,14,9,1,500.0,768.0,4200.0,4522
590.0,15,9,1,466.0,321.0,1300.0,2564
940.0,14,8,1,224.0,393.0,2000.0,3643
760.0,10,14,1,431.0,393.0,2000.0,3199
1510.0,17,1,1,655.0,554.0,3900.0,4704
920.0,12,17,0,483.0,679.0,600.0,1931
1250.0,12,16,1,517.0,518.0,2200.0,3761
940.0,12,15,1,552.0,518.0,2900.0,3667
1860.0,17,8,1,690.0,536.0,5500.0,5501
980.0,16,6,1,483.0,607.0,1900.0,3383
850.0,16,10,0,414.0,411.0,2100.0,2953
530.0,14,12,0,172.0,393.0,200.0,1254
800.0,12,17,1,483.0,500.0,1400.0,2812
2100.0,18,9,0,655.0,661.0,3800.0,4888
960.0,12,7,1,483.0,429.0,3800.0,4173
1720.0,14,16,1,586.0,536.0,4800.0,5189
1630.0,12,16,1,431.0,393.0,4300.0,5103
870.0,15,7,1,603.0,732.0,4900.0,4263
1120.0,12,9,1,483.0,482.0,1300.0,3212
810.0,12,16,1,293.0,518.0,600.0,2400
1300.0,12,14,1,655.0,393.0,4100.0,4440
490.0,12,11,1,362.0,446.0,2100.0,3004
1270.0,15,15,1,569.0,357.0,2800.0,3975
670.0,12,14,0,310.0,375.0,200.0,1280
1190.0,12,18,1,690.0,446.0,1700.0,3239
1310.0,9,18,1,414.0,446.0,4200.0,4717
1120.0,16,16,1,534.0,554.0,700.0,2587
600.0,18,6,1,379.0,571.0,2600.0,3338
950.0,10,15,1,414.0,321.0,5300.0,4631
1850.0,12,11,1,603.0,357.0,6000.0,5731
1480.0,12,19,1,517.0,500.0,2600.0,4185
1240.0,12,18,1,448.0,464.0,4000.0,4501
1050.0,10,15,1,603.0,268.0,3900.0,4134
1700.0,18,7,1,638.0,750.0,6000.0,5496
1370.0,13,3,1,534.0,571.0,2500.0,4146
700.0,11,17,1,500.0,500.0,1600.0,2806
1280.0,16,10,1,517.0,518.0,3000.0,4161
730.0,12,14,1,603.0,411.0,2000.0,2974
1300.0,12,16,1,431.0,482.0,3900.0,4576
1020.0,12,14,1,586.0,500.0,2700.0,3658
640.0,13,5,1,224.0,357.0,2300.0,3468
1170.0,16,16,1,483.0,536.0,3100.0,4043
570.0,12,9,1,500.0,464.0,1500.0,2661
600.0,12,13,1,483.0,304.0,1900.0,2895
650.0,12,15,1,448.0,589.0,2300.0,3165
1510.0,12,13,1,621.0,518.0,5000.0,5011
1070.0,12,15,1,586.0,268.0,3100.0,3866
1020.0,16,5,1,414.0,607.0,3200.0,4080
430.0,12,15,1,293.0,571.0,200.0,1402
490.0,12,4,1,259.0,268.0,400.0,1936
1250.0,12,17,1,569.0,500.0,900.0,2915
550.0,11,13,0,310.0,250.0,400.0,1478
1180.0,12,18,1,569.0,464.0,2200.0,3603
410.0,14,4,1,190.0,500.0,2100.0,3130
750.0,16,13,1,328.0,500.0,2800.0,3601
1970.0,12,16,1,707.0,411.0,4600.0,5328
1740.0,16,10,1,672.0,643.0,4600.0,5106
1340.0,17,1,1,466.0,536.0,4200.0,4788
1080.0,12,18,1,586.0,464.0,3900.0,4139
1680.0,12,7,1,638.0,589.0,3700.0,4848
830.0,12,16,1,241.0,464.0,2100.0,3483
770.0,10,13,1,362.0,482.0,1100.0,2757
1270.0,16,11,1,552.0,804.0,4200.0,4529
540.0,12,5,1,190.0,357.0,2900.0,3649
1500.0,17,14,1,517.0,589.0,2100.0,3982
950.0,15,9,0,362.0,625.0,2400.0,3285
770.0,12,11,1,345.0,554.0,1500.0,3035
1670.0,12,5,1,655.0,500.0,6300.0,5601
710.0,16,12,1,379.0,411.0,1100.0,2619
1340.0,17,4,1,466.0,464.0,2800.0,4254
1290.0,12,14,1,466.0,411.0,2400.0,3971
1790.0,18,9,1,621.0,661.0,5000.0,5327
690.0,12,15,1,466.0,518.0,1700.0,2893
1020.0,14,4,1,431.0,679.0,3300.0,4131
2670.0,12,21,1,879.0,429.0,3900.0,5723
1120.0,12,15,1,552.0,429.0,3800.0,4216
1500.0,15,6,1,621.0,429.0,4600.0,4920
1460.0,15,15,1,603.0,607.0,4700.0,4831
1330.0,15,12,1,431.0,482.0,3200.0,4372
1090.0,10,15,1,466.0,446.0,4400.0,4483
1050.0,13,13,1,466.0,500.0,1400.0,3157
800.0,11,17,1,328.0,464.0,700.0,2450
620.0,10,15,1,155.0,250.0,200.0,1787
1370.0,16,8,1,603.0,679.0,4900.0,4843
380.0,12,16,1,397.0,357.0,2600.0,3016
480.0,11,12,1,483.0,339.0,2000.0,2820
710.0,12,16,1,397.0,375.0,2500.0,3369
1020.0,14,1,1,362.0,429.0,2800.0,4032
1200.0,13,4,1,466.0,518.0,4200.0,4630
940.0,12,8,0,552.0,464.0,3500.0,3565
1100.0,12,6,1,552.0,446.0,3600.0,4212
1890.0,11,14,1,517.0,625.0,4500.0,5421
1030.0,12,15,1,500.0,375.0,4300.0,4325
1930.0,17,8,1,690.0,607.0,5200.0,5505
400.0,12,16,1,534.0,143.0,1300.0,2228
1230.0,12,5,1,569.0,589.0,3600.0,4362
540.0,12,11,0,345.0,339.0,2300.0,2776
920.0,14,12,1,466.0,429.0,1900.0,3286
1140.0,14,12,1,379.0,411.0,1800.0,3583
970.0,13,15,1,552.0,571.0,3600.0,3955
1190.0,16,6,1,448.0,500.0,4300.0,4619
1240.0,12,7,1,483.0,321.0,2700.0,4095
1280.0,12,11,1,552.0,571.0,4100.0,4547
1390.0,15,5,1,448.0,589.0,3400.0,4572
2900.0,18,6,1,690.0,857.0,6700.0,7067
930.0,12,10,0,379.0,536.0,3100.0,3556
1120.0,15,8,1,431.0,750.0,3000.0,4083
870.0,10,21,1,569.0,375.0,1800.0,3019
650.0,12,11,1,328.0,464.0,1900.0,3130
1210.0,12,17,1,586.0,464.0,3800.0,4269
1200.0,16,12,1,621.0,411.0,3800.0,4232
1510.0,16,16,1,586.0,661.0,3200.0,4384
580.0,12,12,1,534.0,536.0,1600.0,2667
850.0,14,6,1,397.0,589.0,3000.0,3822
1010.0,14,4,1,397.0,536.0,3000.0,4035
600.0,13,10,1,293.0,321.0,2800.0,3518
440.0,12,15,1,431.0,375.0,900.0,2099
1410.0,13,11,1,379.0,643.0,4800.0,5084
1570.0,16,12,1,483.0,411.0,4600.0,5073
1790.0,18,10,1,534.0,804.0,4400.0,5225
1950.0,12,16,1,621.0,554.0,7000.0,6031
1230.0,12,14,1,483.0,375.0,4100.0,4526
1570.0,16,9,1,517.0,554.0,3700.0,4776
800.0,12,16,1,259.0,393.0,2200.0,3475
1030.0,12,16,1,466.0,429.0,1900.0,3398
1140.0,12,17,1,603.0,393.0,3500.0,4064
1340.0,17,1,1,534.0,643.0,3200.0,4371
