wage,educ,exper,married,credit_score1,credit_score2,credit_score1_buckets,credit_limit,default
1570.0,15,14,1,627.0,630.0,600,4100.0,0
810.0,13,10,1,333.0,574.0,400,2900.0,0
920.0,12,16,1,392.0,648.0,400,8100.0,0
960.0,12,17,1,314.0,481.0,400,1300.0,0
800.0,14,7,1,294.0,444.0,200,1000.0,0
1140.0,12,7,1,373.0,500.0,400,7500.0,0
490.0,15,10,1,392.0,630.0,400,4300.0,0
1360.0,16,11,1,588.0,574.0,600,7100.0,0
1450.0,18,8,1,471.0,611.0,400,5500.0,0
1780.0,17,10,1,608.0,667.0,600,6700.0,0
920.0,12,13,1,569.0,426.0,600,2200.0,0
1740.0,16,10,1,471.0,667.0,400,5600.0,0
1510.0,16,9,1,412.0,704.0,400,4300.0,0
1240.0,15,11,1,549.0,759.0,600,6900.0,0
1410.0,16,8,1,353.0,315.0,400,3500.0,0
980.0,16,5,1,235.0,685.0,200,4400.0,0
1440.0,17,9,1,549.0,611.0,600,3900.0,0
870.0,12,4,1,235.0,352.0,200,3500.0,0
720.0,12,18,0,392.0,537.0,400,2700.0,0
1370.0,12,10,1,471.0,556.0,400,6000.0,0
1150.0,12,11,1,373.0,537.0,400,4500.0,0
1350.0,10,13,1,471.0,537.0,400,5000.0,0
800.0,16,8,0,471.0,741.0,400,5500.0,0
770.0,12,21,1,490.0,630.0,400,5200.0,0
640.0,9,15,1,353.0,500.0,400,5200.0,1
560.0,12,11,1,353.0,704.0,400,4300.0,0
1010.0,16,10,1,392.0,611.0,400,2400.0,0
650.0,10,12,1,294.0,519.0,200,1400.0,0
1090.0,16,9,1,451.0,574.0,400,5800.0,0
650.0,12,13,1,333.0,444.0,400,2500.0,0
1080.0,12,11,1,431.0,611.0,400,2600.0,0
470.0,10,7,1,412.0,556.0,400,4200.0,0
850.0,14,12,1,255.0,574.0,200,2500.0,0
440.0,15,10,1,353.0,444.0,400,5000.0,0
1020.0,12,16,1,647.0,500.0,600,6500.0,0
1050.0,14,9,0,510.0,611.0,600,4400.0,0
730.0,12,7,0,333.0,481.0,400,6300.0,0
810.0,15,9,1,294.0,685.0,200,3200.0,0
1510.0,17,1,1,471.0,574.0,400,1500.0,0
2040.0,16,17,1,647.0,759.0,600,5500.0,0
980.0,13,4,1,392.0,463.0,400,3600.0,0
1150.0,12,11,1,451.0,519.0,400,7600.0,0
1160.0,13,11,1,431.0,333.0,400,4700.0,1
1450.0,16,10,1,569.0,685.0,600,5700.0,0
1090.0,14,9,1,471.0,537.0,400,3100.0,0
1110.0,16,9,0,451.0,648.0,400,3900.0,0
1130.0,12,11,1,529.0,648.0,600,5700.0,0
820.0,12,17,0,412.0,500.0,400,2900.0,0
820.0,12,7,1,510.0,481.0,600,6500.0,0
850.0,16,10,0,373.0,630.0,400,5400.0,0
1440.0,17,9,1,569.0,722.0,600,5800.0,0
620.0,12,13,1,510.0,500.0,600,7400.0,0
1130.0,12,17,1,647.0,556.0,600,4700.0,0
880.0,9,18,1,490.0,481.0,400,3100.0,1
1420.0,12,16,1,549.0,519.0,600,3400.0,0
1170.0,12,12,1,529.0,481.0,600,3600.0,1
1160.0,12,15,1,608.0,648.0,600,5900.0,0
1580.0,14,16,1,431.0,722.0,400,5200.0,0
500.0,17,8,0,255.0,574.0,200,2700.0,0
1790.0,16,10,1,490.0,519.0,400,7400.0,0
1800.0,16,10,1,647.0,611.0,600,5300.0,0
1200.0,12,16,1,686.0,648.0,600,5600.0,0
1180.0,16,6,1,235.0,370.0,200,3100.0,0
1800.0,12,10,0,451.0,685.0,400,3500.0,0
1210.0,16,10,1,549.0,611.0,600,4600.0,0
1110.0,12,12,0,275.0,407.0,200,5500.0,1
1140.0,12,15,1,412.0,370.0,400,6600.0,1
710.0,10,20,1,490.0,426.0,400,7800.0,0
630.0,18,6,1,510.0,444.0,600,5300.0,1
1510.0,12,19,1,549.0,481.0,600,5800.0,0
1840.0,16,8,1,627.0,667.0,600,6600.0,0
2590.0,15,8,1,627.0,685.0,600,6900.0,0
650.0,16,9,1,314.0,852.0,400,5000.0,0
1150.0,12,16,1,490.0,519.0,400,5300.0,0
680.0,12,15,1,275.0,630.0,200,1700.0,0
1080.0,11,15,1,392.0,593.0,400,5900.0,0
1090.0,16,15,1,353.0,537.0,400,3200.0,0
850.0,10,13,1,451.0,463.0,400,5800.0,0
1600.0,14,15,1,627.0,500.0,600,5500.0,0
1580.0,15,14,1,471.0,556.0,400,3500.0,0
1060.0,12,11,1,275.0,611.0,200,2200.0,0
640.0,16,13,1,412.0,481.0,400,4700.0,0
1420.0,14,9,1,588.0,685.0,600,4100.0,0
1110.0,10,17,1,373.0,519.0,400,5500.0,0
1340.0,12,12,1,431.0,463.0,400,7600.0,0
1270.0,14,18,1,510.0,389.0,600,7200.0,0
1080.0,12,19,1,529.0,481.0,600,4500.0,0
2210.0,16,11,1,647.0,519.0,600,8200.0,0
1530.0,18,14,1,549.0,574.0,600,7800.0,0
1950.0,17,8,1,686.0,630.0,600,5600.0,0
940.0,11,13,1,431.0,685.0,400,5400.0,0
1420.0,12,17,1,373.0,648.0,400,5600.0,0
530.0,12,14,1,373.0,537.0,400,5200.0,0
1440.0,14,9,1,549.0,685.0,600,6500.0,0
520.0,12,9,1,490.0,407.0,400,4200.0,0
1210.0,16,11,1,490.0,630.0,400,2600.0,0
920.0,12,10,0,549.0,574.0,600,5800.0,0
830.0,12,13,1,549.0,704.0,600,6000.0,0
420.0,12,16,1,314.0,519.0,400,3500.0,0
1240.0,12,5,1,431.0,537.0,400,4400.0,0
1480.0,12,13,1,745.0,426.0,800,5500.0,0
1130.0,13,21,1,451.0,500.0,400,4500.0,0
1010.0,10,15,1,314.0,426.0,400,1800.0,0
1080.0,16,5,1,471.0,463.0,400,3300.0,0
720.0,14,9,1,451.0,556.0,400,5400.0,0
450.0,12,9,1,196.0,370.0,200,3100.0,1
1350.0,10,13,1,765.0,500.0,800,5000.0,0
1480.0,17,9,1,608.0,593.0,600,2700.0,0
2480.0,14,1,1,647.0,537.0,600,3100.0,0
690.0,14,6,0,314.0,481.0,400,2900.0,0
1340.0,14,11,1,333.0,815.0,400,7300.0,0
1100.0,12,11,1,647.0,722.0,600,7700.0,0
970.0,16,9,1,471.0,426.0,400,4700.0,0
1010.0,15,8,0,392.0,481.0,400,5700.0,0
540.0,12,11,1,373.0,500.0,400,1900.0,0
630.0,12,12,1,216.0,370.0,200,2400.0,0
960.0,11,16,1,431.0,667.0,400,5000.0,0
490.0,12,14,1,373.0,389.0,400,6100.0,1
540.0,15,10,1,118.0,426.0,200,4100.0,1
1270.0,18,10,1,588.0,648.0,600,6100.0,0
240.0,10,11,1,196.0,500.0,200,1900.0,1
640.0,12,5,1,275.0,481.0,200,1800.0,0
870.0,10,13,1,510.0,296.0,600,7500.0,1
1070.0,10,23,1,431.0,370.0,400,2900.0,0
980.0,14,9,1,412.0,611.0,400,3500.0,0
590.0,12,16,1,333.0,370.0,400,2100.0,0
880.0,12,20,1,431.0,463.0,400,4900.0,0
1030.0,12,14,1,451.0,556.0,400,6400.0,0
1340.0,16,8,1,490.0,593.0,400,4500.0,0
700.0,16,15,1,373.0,481.0,400,5100.0,0
380.0,12,16,1,373.0,537.0,400,4600.0,0
1040.0,15,8,1,294.0,611.0,200,5500.0,0
1260.0,16,11,1,353.0,593.0,400,5900.0,0
510.0,12,11,0,216.0,333.0,200,2100.0,1
990.0,12,9,1,333.0,556.0,400,1600.0,0
1210.0,11,12,1,412.0,426.0,400,5200.0,0
1000.0,12,6,1,353.0,407.0,400,5800.0,1
660.0,10,11,0,549.0,278.0,600,4500.0,1
680.0,16,13,1,314.0,630.0,400,4300.0,0
530.0,16,4,1,294.0,519.0,200,6200.0,0
810.0,17,1,1,392.0,611.0,400,2500.0,0
2240.0,13,8,1,667.0,815.0,600,5900.0,0
1240.0,14,10,1,392.0,537.0,400,4900.0,0
630.0,12,5,0,510.0,333.0,600,5800.0,1
720.0,10,13,0,471.0,519.0,400,2300.0,0
950.0,12,18,0,490.0,463.0,400,4700.0,0
630.0,13,10,1,431.0,611.0,400,5100.0,0
810.0,13,10,1,431.0,259.0,400,5000.0,0
690.0,12,9,1,451.0,519.0,400,1600.0,0
1150.0,16,12,1,529.0,815.0,600,5100.0,0
730.0,12,18,0,392.0,463.0,400,3500.0,0
1110.0,12,19,1,412.0,463.0,400,5800.0,0
850.0,18,11,1,314.0,667.0,400,5300.0,0
900.0,12,13,1,333.0,574.0,400,4500.0,0
1190.0,16,11,1,529.0,796.0,600,3000.0,0
1270.0,16,5,1,353.0,593.0,400,6500.0,0
990.0,16,10,1,529.0,704.0,600,7100.0,0
1040.0,12,16,0,686.0,500.0,600,6200.0,0
710.0,12,13,1,412.0,407.0,400,2000.0,0
1180.0,11,17,0,392.0,444.0,400,3400.0,1
1390.0,18,14,1,608.0,593.0,600,6100.0,0
1380.0,12,10,1,373.0,519.0,400,6500.0,0
1240.0,14,10,1,451.0,574.0,400,5800.0,0
940.0,18,1,1,412.0,500.0,400,4200.0,1
1050.0,11,15,1,255.0,574.0,200,1500.0,0
1260.0,16,9,0,490.0,593.0,400,5400.0,0
640.0,13,8,1,314.0,500.0,400,6000.0,0
1890.0,16,11,1,627.0,593.0,600,5000.0,0
1100.0,12,15,1,353.0,630.0,400,4900.0,0
350.0,12,16,0,431.0,352.0,400,4400.0,0
1370.0,12,13,1,529.0,315.0,600,7400.0,1
1290.0,12,10,1,451.0,500.0,400,7200.0,0
900.0,12,15,1,647.0,537.0,600,2200.0,0
1540.0,12,15,1,431.0,537.0,400,5900.0,0
530.0,12,9,1,373.0,333.0,400,5100.0,1
1210.0,16,13,1,314.0,593.0,400,4300.0,0
1680.0,15,8,1,588.0,648.0,600,3900.0,0
760.0,17,12,1,451.0,630.0,400,6300.0,0
1610.0,13,13,1,373.0,426.0,400,4000.0,1
1160.0,12,11,1,412.0,481.0,400,3500.0,0
640.0,12,18,0,451.0,574.0,400,6100.0,1
640.0,18,5,1,255.0,667.0,200,700.0,0
1130.0,16,13,1,392.0,630.0,400,5600.0,0
1440.0,17,10,1,627.0,704.0,600,4700.0,0
1630.0,12,16,1,608.0,741.0,600,4400.0,0
1520.0,12,19,1,706.0,778.0,800,3700.0,0
1090.0,15,4,1,294.0,630.0,200,1900.0,0
810.0,10,13,0,314.0,389.0,400,3400.0,0
770.0,12,15,1,333.0,389.0,400,1500.0,0
3150.0,13,11,1,804.0,722.0,800,3700.0,0
1280.0,15,11,1,529.0,833.0,600,6300.0,0
1070.0,12,9,1,235.0,389.0,200,1800.0,0
1050.0,16,11,1,431.0,630.0,400,4800.0,0
730.0,18,4,1,412.0,556.0,400,3000.0,0
1460.0,17,7,1,451.0,537.0,400,4200.0,0
610.0,12,7,0,412.0,537.0,400,2600.0,0
1140.0,12,9,1,235.0,481.0,200,2600.0,0
510.0,12,15,0,314.0,444.0,400,1700.0,0
1980.0,12,13,1,549.0,796.0,600,7800.0,0
1660.0,16,12,1,451.0,778.0,400,3200.0,0
710.0,17,11,0,333.0,426.0,400,3700.0,1
860.0,12,13,1,451.0,759.0,400,2400.0,0
930.0,12,16,1,490.0,315.0,400,2200.0,1
690.0,11,17,1,431.0,537.0,400,3300.0,0
1160.0,16,13,1,333.0,556.0,400,3900.0,0
650.0,12,17,1,353.0,444.0,400,3700.0,0
560.0,12,16,1,196.0,463.0,200,4400.0,0
660.0,11,7,1,392.0,407.0,400,3000.0,1
860.0,16,8,0,431.0,593.0,400,7800.0,0
1390.0,12,16,1,431.0,333.0,400,5400.0,0
1810.0,18,7,1,549.0,704.0,600,6900.0,0
1130.0,16,9,1,235.0,537.0,200,1600.0,0
1110.0,17,8,1,569.0,648.0,600,4200.0,0
900.0,12,11,1,353.0,537.0,400,4800.0,0
1540.0,16,8,1,549.0,667.0,600,6700.0,0
1080.0,13,12,1,431.0,444.0,400,4000.0,1
710.0,11,13,1,157.0,426.0,200,3200.0,0
1970.0,11,14,1,706.0,444.0,800,4500.0,0
1060.0,9,17,1,686.0,389.0,600,5400.0,0
660.0,17,11,0,471.0,537.0,400,4900.0,0
2140.0,16,12,1,706.0,741.0,800,4000.0,0
520.0,12,4,1,333.0,556.0,400,2000.0,0
1350.0,16,9,1,373.0,630.0,400,6600.0,0
1060.0,12,16,1,529.0,481.0,600,6300.0,0
1010.0,12,19,1,490.0,444.0,400,4300.0,0
1180.0,12,19,1,608.0,426.0,600,7100.0,0
1080.0,16,12,1,588.0,611.0,600,4700.0,0
620.0,10,12,1,216.0,500.0,200,2700.0,0
600.0,12,8,1,176.0,593.0,200,6500.0,0
970.0,12,16,1,431.0,222.0,400,4200.0,0
720.0,12,4,1,314.0,574.0,400,6200.0,1
1400.0,12,15,1,471.0,370.0,400,5700.0,0
930.0,16,11,1,392.0,593.0,400,6500.0,0
1800.0,12,11,1,588.0,648.0,600,8100.0,0
1090.0,12,16,1,608.0,500.0,600,4200.0,0
800.0,12,13,0,431.0,315.0,400,7600.0,0
1240.0,16,5,1,451.0,778.0,400,3600.0,0
1120.0,11,16,1,490.0,593.0,400,2500.0,0
550.0,13,10,1,255.0,519.0,200,2500.0,0
930.0,12,16,1,510.0,537.0,600,1800.0,0
2220.0,16,16,1,549.0,704.0,600,4900.0,0
1450.0,12,14,1,471.0,648.0,400,6800.0,0
400.0,12,16,1,353.0,148.0,400,4200.0,1
630.0,18,8,0,353.0,407.0,400,3800.0,1
790.0,12,4,1,510.0,537.0,600,3000.0,0
1220.0,16,11,1,569.0,778.0,600,4000.0,0
670.0,16,5,1,529.0,630.0,600,3200.0,0
1340.0,17,9,1,275.0,259.0,200,6300.0,0
1040.0,11,16,1,471.0,611.0,400,4000.0,0
1680.0,12,5,1,471.0,611.0,400,5100.0,0
1490.0,16,8,1,392.0,259.0,400,4300.0,0
810.0,12,10,0,294.0,630.0,200,3200.0,0
450.0,12,12,0,333.0,500.0,400,4600.0,0
1390.0,12,13,1,412.0,426.0,400,6600.0,0
1340.0,15,7,1,745.0,593.0,800,5600.0,0
440.0,12,21,1,431.0,463.0,400,4100.0,0
710.0,12,21,1,529.0,593.0,600,5100.0,0
700.0,12,13,1,333.0,444.0,400,4100.0,0
1020.0,13,10,1,490.0,667.0,400,5200.0,0
490.0,14,12,0,412.0,574.0,400,4000.0,0
680.0,16,6,1,373.0,315.0,400,4900.0,0
830.0,13,8,0,353.0,630.0,400,2200.0,0
810.0,12,11,1,549.0,500.0,600,4400.0,0
1110.0,12,15,1,275.0,481.0,200,1000.0,0
1600.0,13,14,1,627.0,685.0,600,2600.0,0
580.0,12,14,1,431.0,426.0,400,3700.0,0
1810.0,12,10,0,569.0,556.0,600,4600.0,0
840.0,18,13,1,392.0,667.0,400,6500.0,0
1160.0,12,19,1,451.0,630.0,400,6500.0,0
1020.0,12,12,1,510.0,611.0,600,4500.0,0
1400.0,12,12,1,608.0,593.0,600,3500.0,0
1100.0,12,4,1,490.0,259.0,400,4300.0,0
620.0,15,16,1,333.0,481.0,400,2000.0,0
1480.0,16,11,1,549.0,574.0,600,3800.0,0
740.0,16,4,1,314.0,630.0,400,3900.0,1
1190.0,13,16,1,451.0,519.0,400,6200.0,0
1300.0,12,14,1,451.0,574.0,400,6200.0,0
1080.0,16,16,1,569.0,519.0,600,5400.0,0
1290.0,16,11,1,608.0,778.0,600,6800.0,0
520.0,12,11,1,235.0,574.0,200,3100.0,0
2060.0,18,11,1,647.0,815.0,600,5200.0,0
1180.0,11,12,1,275.0,463.0,200,3500.0,1
1430.0,15,5,1,235.0,741.0,200,2000.0,0
1130.0,12,12,1,451.0,611.0,400,3400.0,0
810.0,18,7,0,373.0,593.0,400,5900.0,0
780.0,14,9,1,353.0,704.0,400,3600.0,0
780.0,12,13,0,255.0,389.0,200,4700.0,1
790.0,12,10,1,431.0,685.0,400,5000.0,0
1040.0,16,7,1,451.0,556.0,400,5900.0,0
860.0,16,10,1,137.0,426.0,200,3100.0,0
960.0,15,9,0,471.0,611.0,400,3900.0,0
880.0,12,16,1,412.0,519.0,400,4200.0,0
2050.0,12,13,1,510.0,704.0,600,5700.0,0
1230.0,14,10,1,314.0,574.0,400,3500.0,0
870.0,12,13,1,333.0,444.0,400,5700.0,0
680.0,13,10,0,294.0,463.0,200,1400.0,0
1430.0,17,1,1,431.0,593.0,400,7800.0,0
930.0,14,8,1,196.0,778.0,200,2400.0,0
1040.0,12,20,1,549.0,389.0,600,3800.0,0
1080.0,12,12,1,294.0,630.0,200,1700.0,1
510.0,10,20,1,294.0,593.0,200,2600.0,1
740.0,14,7,1,216.0,574.0,200,3000.0,0
1160.0,12,11,1,667.0,667.0,600,4000.0,0
1570.0,17,8,1,412.0,611.0,400,5500.0,0
1210.0,14,6,0,471.0,593.0,400,6400.0,0
1470.0,16,15,1,490.0,593.0,400,6500.0,0
860.0,12,4,1,333.0,407.0,400,2300.0,0
1140.0,16,5,1,490.0,722.0,400,7200.0,0
480.0,14,4,1,98.0,519.0,0,3300.0,0
1120.0,13,12,1,314.0,593.0,400,3900.0,1
710.0,16,7,1,471.0,685.0,400,6300.0,0
1350.0,12,11,1,471.0,741.0,400,3900.0,0
1050.0,13,13,1,510.0,667.0,600,3900.0,0
920.0,14,6,1,392.0,574.0,400,3500.0,0
920.0,10,21,1,294.0,426.0,200,3000.0,0
980.0,18,10,1,392.0,519.0,400,4000.0,0
610.0,18,5,1,490.0,444.0,400,2500.0,0
1680.0,13,18,1,588.0,537.0,600,6000.0,0
720.0,16,10,1,510.0,444.0,600,4700.0,0
840.0,12,10,1,451.0,574.0,400,5300.0,0
670.0,11,7,1,412.0,407.0,400,2300.0,0
800.0,12,16,1,294.0,333.0,200,1500.0,0
1090.0,13,12,1,373.0,537.0,400,2800.0,0
960.0,13,8,1,294.0,611.0,200,2800.0,0
940.0,12,6,1,392.0,463.0,400,4900.0,1
710.0,14,10,1,373.0,444.0,400,3700.0,0
1340.0,12,13,1,471.0,444.0,400,3100.0,0
660.0,14,10,1,157.0,630.0,200,3700.0,0
840.0,15,14,1,333.0,556.0,400,5500.0,0
1310.0,12,14,1,471.0,537.0,400,3900.0,0
870.0,12,20,1,451.0,537.0,400,5000.0,0
940.0,16,8,1,431.0,667.0,400,6600.0,0
1130.0,16,13,1,667.0,648.0,600,4100.0,0
1720.0,16,8,1,627.0,759.0,600,6000.0,0
910.0,12,17,1,392.0,537.0,400,3600.0,0
1280.0,12,16,1,588.0,593.0,600,3100.0,0
820.0,12,16,1,392.0,352.0,400,3800.0,0
1170.0,16,15,1,412.0,630.0,400,3200.0,0
630.0,17,9,1,373.0,574.0,400,5600.0,0
1010.0,16,10,1,588.0,519.0,600,6600.0,0
2870.0,18,6,1,980.0,759.0,1000,6200.0,0
1010.0,14,4,1,294.0,611.0,200,2800.0,0
670.0,18,5,1,59.0,593.0,0,200.0,0
1040.0,16,12,1,294.0,481.0,200,3000.0,0
1130.0,12,12,1,412.0,593.0,400,4000.0,0
1190.0,14,9,1,353.0,704.0,400,5500.0,0
1740.0,18,8,1,647.0,630.0,600,3700.0,0
1090.0,17,5,1,471.0,463.0,400,3300.0,0
640.0,12,7,0,333.0,444.0,400,5200.0,0
620.0,15,8,1,196.0,389.0,200,5300.0,1
440.0,12,16,1,471.0,463.0,400,3700.0,0
910.0,12,10,1,353.0,444.0,400,3800.0,0
920.0,12,14,1,392.0,389.0,400,5300.0,0
1100.0,12,13,0,314.0,389.0,400,2400.0,1
850.0,12,11,1,314.0,556.0,400,4100.0,0
860.0,13,9,1,412.0,444.0,400,5400.0,0
1140.0,14,11,1,549.0,593.0,600,5300.0,0
1360.0,12,11,1,745.0,574.0,800,6800.0,0
660.0,18,5,1,353.0,630.0,400,4500.0,0
760.0,12,4,1,333.0,593.0,400,3300.0,0
900.0,12,15,1,431.0,722.0,400,4800.0,0
1590.0,12,7,1,608.0,556.0,600,5300.0,0
860.0,12,17,1,451.0,241.0,400,3300.0,0
730.0,12,9,1,235.0,481.0,200,4500.0,0
1190.0,12,7,1,392.0,519.0,400,1500.0,0
1190.0,16,11,1,627.0,722.0,600,6400.0,0
690.0,15,16,1,216.0,426.0,200,1000.0,1
970.0,13,16,1,412.0,593.0,400,7800.0,0
700.0,12,6,1,392.0,426.0,400,6400.0,1
910.0,16,9,0,353.0,537.0,400,3400.0,0
1870.0,17,10,1,569.0,815.0,600,4500.0,0
1040.0,16,4,1,412.0,611.0,400,7100.0,0
1110.0,16,7,1,353.0,556.0,400,5000.0,0
680.0,11,7,1,333.0,500.0,400,5600.0,0
680.0,12,18,1,333.0,519.0,400,3100.0,0
640.0,12,12,1,373.0,611.0,400,5800.0,0
930.0,16,11,1,333.0,537.0,400,4400.0,0
3210.0,14,12,1,745.0,870.0,800,5800.0,0
1150.0,16,12,1,608.0,500.0,600,5100.0,0
1280.0,14,10,1,412.0,704.0,400,5000.0,0
1820.0,18,9,1,569.0,537.0,600,6400.0,0
1120.0,12,13,0,490.0,407.0,400,2000.0,0
950.0,12,16,1,627.0,500.0,600,6900.0,0
990.0,11,19,1,647.0,185.0,600,6800.0,1
1310.0,14,9,1,451.0,519.0,400,5600.0,0
460.0,12,11,0,373.0,426.0,400,6000.0,0
830.0,13,17,0,412.0,463.0,400,5200.0,0
680.0,11,10,1,412.0,500.0,400,7200.0,0
1290.0,12,16,1,471.0,481.0,400,4600.0,0
680.0,12,12,1,392.0,519.0,400,2300.0,0
900.0,16,9,1,412.0,537.0,400,2500.0,0
1030.0,12,11,1,510.0,389.0,600,3900.0,0
1780.0,12,11,1,608.0,741.0,600,4200.0,0
1230.0,12,14,1,608.0,630.0,600,3900.0,0
830.0,12,15,1,569.0,389.0,600,5900.0,1
760.0,12,11,1,588.0,556.0,600,5600.0,0
740.0,13,7,0,216.0,667.0,200,6400.0,0
910.0,12,15,1,529.0,481.0,600,8100.0,0
1260.0,14,10,1,333.0,630.0,400,4200.0,0
1110.0,13,11,1,294.0,611.0,200,4400.0,0
970.0,16,15,1,412.0,722.0,400,5700.0,0
480.0,12,15,0,196.0,481.0,200,7100.0,0
1440.0,10,14,1,235.0,667.0,200,1600.0,0
1540.0,17,9,1,412.0,630.0,400,6000.0,0
1120.0,9,22,1,529.0,630.0,600,3300.0,0
1030.0,12,14,1,490.0,519.0,400,5800.0,0
2260.0,15,9,1,706.0,611.0,800,5300.0,0
840.0,12,11,1,451.0,407.0,400,2500.0,1
1450.0,12,14,1,412.0,741.0,400,4400.0,0
1330.0,15,13,1,431.0,648.0,400,4700.0,0
1320.0,16,6,1,392.0,722.0,400,4800.0,0
970.0,12,18,1,314.0,556.0,400,4300.0,0
1170.0,16,9,1,549.0,315.0,600,7200.0,0
2070.0,16,14,1,588.0,667.0,600,4700.0,0
1370.0,12,13,1,471.0,500.0,400,6600.0,0
1010.0,12,18,1,471.0,556.0,400,2000.0,0
1510.0,17,8,1,510.0,759.0,600,3300.0,0
930.0,12,10,1,451.0,593.0,400,2400.0,0
870.0,12,15,1,588.0,667.0,600,6200.0,0
1010.0,16,4,1,471.0,537.0,400,4700.0,0
970.0,12,18,0,569.0,537.0,600,5200.0,0
310.0,12,18,1,255.0,574.0,200,4700.0,0
700.0,12,6,1,275.0,444.0,200,4100.0,0
1110.0,9,20,1,373.0,352.0,400,3200.0,0
1280.0,15,7,1,549.0,796.0,600,4900.0,0
870.0,14,8,1,608.0,630.0,600,2700.0,0
1230.0,16,13,1,333.0,574.0,400,4100.0,0
950.0,14,11,1,471.0,537.0,400,4000.0,0
1040.0,10,17,1,608.0,667.0,600,8000.0,0
1240.0,12,18,1,608.0,667.0,600,5700.0,0
570.0,16,13,1,235.0,444.0,200,1000.0,0
730.0,12,14,1,431.0,574.0,400,6500.0,0
1910.0,16,14,1,686.0,407.0,600,5700.0,0
1560.0,16,8,1,431.0,481.0,400,3400.0,0
2050.0,12,13,1,490.0,519.0,400,4900.0,0
1200.0,14,12,1,569.0,722.0,600,4500.0,0
890.0,17,8,1,529.0,519.0,600,4700.0,0
1100.0,16,6,1,412.0,593.0,400,5500.0,0
920.0,10,17,1,294.0,407.0,200,4100.0,0
620.0,12,16,1,333.0,315.0,400,3500.0,0
940.0,17,8,1,490.0,444.0,400,4900.0,0
1130.0,13,8,1,608.0,537.0,600,5800.0,0
1180.0,12,12,1,490.0,630.0,400,4800.0,0
390.0,14,10,1,196.0,389.0,200,1900.0,0
750.0,16,5,1,333.0,500.0,400,2100.0,0
1220.0,12,12,1,529.0,537.0,600,3800.0,0
730.0,12,15,1,510.0,667.0,600,7500.0,0
1390.0,12,19,1,686.0,519.0,600,6300.0,0
1390.0,16,6,0,294.0,463.0,200,2100.0,0
1500.0,16,9,0,412.0,352.0,400,6400.0,0
2590.0,12,21,1,843.0,593.0,800,7600.0,0
2340.0,18,12,1,627.0,741.0,600,4400.0,0
450.0,14,4,1,353.0,463.0,400,2500.0,0
930.0,13,9,1,667.0,648.0,600,4200.0,0
1130.0,12,9,1,392.0,519.0,400,4600.0,0
660.0,11,13,1,137.0,241.0,200,6300.0,1
1480.0,18,14,1,588.0,611.0,600,6400.0,0
870.0,11,13,1,392.0,481.0,400,5200.0,0
1140.0,11,16,1,490.0,537.0,400,5000.0,0
980.0,12,16,0,314.0,574.0,400,4300.0,0
770.0,14,9,1,353.0,611.0,400,7200.0,0
1040.0,12,16,1,549.0,315.0,600,4500.0,0
810.0,16,9,1,333.0,537.0,400,4400.0,0
1010.0,12,12,1,412.0,315.0,400,3700.0,0
1280.0,13,10,1,569.0,667.0,600,3800.0,0
1050.0,12,17,1,569.0,519.0,600,3500.0,0
770.0,12,16,1,490.0,333.0,400,6400.0,1
2440.0,15,8,1,510.0,519.0,600,7900.0,0
610.0,11,17,1,314.0,556.0,400,5500.0,0
750.0,18,8,0,471.0,685.0,400,3200.0,0
1430.0,12,11,1,510.0,667.0,600,5900.0,0
1450.0,16,11,1,588.0,500.0,600,3500.0,0
840.0,13,1,1,235.0,463.0,200,2800.0,1
1620.0,14,15,1,471.0,593.0,400,5700.0,0
2270.0,18,10,1,686.0,759.0,600,5600.0,0
850.0,12,17,1,431.0,630.0,400,3000.0,0
900.0,13,14,1,333.0,463.0,400,6400.0,0
460.0,12,15,1,333.0,500.0,400,3100.0,1
530.0,12,11,1,255.0,630.0,200,2300.0,0
680.0,12,16,1,471.0,704.0,400,3100.0,0
730.0,12,8,1,294.0,556.0,200,4000.0,0
930.0,14,12,1,471.0,407.0,400,3900.0,0
1040.0,12,19,1,451.0,500.0,400,5000.0,0
610.0,12,14,0,314.0,481.0,400,4300.0,0
640.0,13,10,0,353.0,500.0,400,6900.0,0
970.0,13,10,1,471.0,611.0,400,8000.0,0
2210.0,13,8,1,686.0,685.0,600,3000.0,0
1070.0,12,16,1,510.0,574.0,600,6200.0,0
1640.0,12,13,1,471.0,778.0,400,6000.0,0
1170.0,16,8,1,471.0,556.0,400,6600.0,0
760.0,16,12,1,529.0,796.0,600,6700.0,0
980.0,16,12,1,549.0,574.0,600,4200.0,0
1120.0,12,18,1,392.0,704.0,400,6400.0,0
550.0,12,11,1,255.0,463.0,200,4600.0,0
460.0,14,10,1,216.0,389.0,200,600.0,0
920.0,16,7,1,176.0,481.0,200,3800.0,0
1390.0,15,6,1,314.0,611.0,400,3700.0,0
1530.0,16,6,1,706.0,667.0,800,6800.0,0
650.0,12,11,1,392.0,500.0,400,3500.0,0
830.0,15,1,1,412.0,593.0,400,2200.0,1
1970.0,16,14,1,765.0,593.0,800,5700.0,0
1080.0,11,17,1,529.0,481.0,600,4200.0,0
1760.0,14,16,1,471.0,722.0,400,3100.0,0
690.0,12,18,1,471.0,500.0,400,3200.0,0
1570.0,17,1,1,431.0,593.0,400,4100.0,0
1110.0,12,16,1,627.0,519.0,600,4900.0,0
1250.0,12,12,1,588.0,630.0,600,3500.0,0
