age,income,credit_score,prime_elegible,prime_card,pv,tau,categ
35.4,2717.0,486.0,1,1,2390.15,700.0,complier
44.2,6323.0,53.0,0,0,2872.99,200.0,never-taker
48.5,786.0,229.0,1,0,801.24,200.0,never-taker
44.9,1384.0,690.0,0,0,1214.22,700.0,complier
44.6,4552.0,133.0,1,0,2803.37,200.0,never-taker
39.1,2309.0,697.0,1,1,2607.3599999999997,699.9999999999998,complier
37.3,5720.0,467.0,0,0,2779.24,700.0,complier
46.1,700.0,583.0,0,0,830.56,700.0,complier
42.4,3471.0,309.0,1,1,2927.8,700.0,complier
43.7,4741.0,325.0,0,0,2274.32,700.0,complier
40.6,996.0,288.0,1,0,1330.4,200.0,never-taker
42.4,8592.0,39.0,0,0,3887.63,200.0,never-taker
48.5,2667.0,3.0,1,0,1245.92,200.0,never-taker
35.3,5991.0,141.0,0,0,2505.76,700.0,complier
47.0,987.0,129.0,1,0,639.36,200.0,never-taker
42.2,1606.0,80.0,0,0,1447.73,200.0,never-taker
48.1,1096.0,406.0,1,1,2208.3599999999997,699.9999999999998,complier
45.4,4465.0,452.0,0,0,2328.48,700.0,complier
39.8,4000.0,1.0,1,0,2280.04,200.0,never-taker
47.5,6928.0,1.0,1,0,3464.57,200.0,never-taker
46.4,1800.0,302.0,1,1,2382.06,700.0,complier
41.2,8407.0,509.0,1,1,4409.9,699.9999999999995,complier
37.2,2945.0,221.0,1,1,2180.94,700.0,complier
39.8,1949.0,362.0,1,1,1931.62,700.0,complier
42.6,4827.0,77.0,1,0,2654.14,200.0,never-taker
39.9,8575.0,274.0,1,0,4408.12,200.0,never-taker
46.9,2186.0,160.0,1,0,1993.25,200.0,never-taker
40.8,11270.0,11.0,0,0,5402.42,200.0,never-taker
50.2,3357.0,185.0,0,0,2405.55,200.0,never-taker
48.0,27484.0,20.0,0,0,12298.52,200.0,never-taker
48.0,8263.0,11.0,1,0,4266.97,200.0,never-taker
43.7,2007.0,57.0,1,0,1596.1,200.0,never-taker
45.3,1307.0,236.0,1,0,1166.94,200.0,never-taker
44.9,5976.0,246.0,0,0,3392.06,200.0,never-taker
39.2,7837.0,88.0,1,0,3809.82,200.0,never-taker
46.6,15390.0,80.0,0,0,6832.45,200.0,never-taker
46.5,7103.0,71.0,1,0,3929.1,200.00000000000045,never-taker
51.3,10230.0,129.0,0,0,5183.76,200.0,never-taker
44.0,7579.0,620.0,1,1,4692.49,700.0,complier
44.0,8596.0,144.0,0,0,3794.83,200.0,never-taker
45.1,19419.0,112.0,1,0,7903.98,200.0,never-taker
34.0,1464.0,157.0,0,0,1818.66,200.0,never-taker
43.9,1592.0,175.0,0,0,1309.4,200.0,never-taker
43.5,3600.0,83.0,1,0,2282.39,200.0,never-taker
40.1,6092.0,105.0,0,0,3261.44,200.0,never-taker
41.0,7073.0,8.0,1,0,3533.73,200.0,never-taker
35.6,748.0,225.0,1,0,1440.33,200.0,never-taker
33.8,703.0,329.0,0,0,589.55,700.0,complier
41.5,884.0,186.0,0,0,1288.91,200.0,never-taker
48.0,2823.0,142.0,1,0,2112.07,200.0,never-taker
38.0,7470.0,284.0,0,0,3093.82,700.0,complier
45.8,2251.0,90.0,1,0,1678.55,200.0,never-taker
41.3,776.0,607.0,1,1,2102.16,699.9999999999998,complier
42.1,4236.0,15.0,1,0,2107.57,200.0,never-taker
45.1,6907.0,61.0,1,0,3617.75,200.0,never-taker
40.7,2929.0,640.0,1,1,2888.25,700.0,complier
41.2,2825.0,93.0,1,0,1989.63,200.0,never-taker
38.0,2470.0,246.0,0,0,1979.58,200.0,never-taker
45.5,5236.0,782.0,0,0,2913.87,700.0,complier
43.5,10864.0,156.0,0,0,5720.57,200.0,never-taker
48.6,3912.0,181.0,0,0,2986.17,200.0,never-taker
40.5,2671.0,167.0,0,0,1652.64,200.0,never-taker
46.7,2845.0,22.0,0,0,1332.76,200.0,never-taker
39.1,3647.0,55.0,0,0,2559.03,200.0,never-taker
50.3,568.0,158.0,1,0,1097.44,200.0,never-taker
41.5,2473.0,8.0,0,0,1953.17,200.0,never-taker
41.7,8935.0,357.0,1,1,4560.57,699.9999999999995,complier
43.5,1446.0,20.0,1,0,1706.44,200.0,never-taker
49.7,859.0,88.0,1,0,646.08,200.0,never-taker
45.9,1985.0,122.0,1,0,2028.04,200.0,never-taker
47.4,1571.0,28.0,0,0,1200.56,200.0,never-taker
45.9,9684.0,234.0,0,0,4502.78,200.0,never-taker
45.5,1846.0,66.0,1,0,1605.17,200.0,never-taker
42.7,11541.0,183.0,1,0,5180.12,200.0,never-taker
39.4,2934.0,189.0,1,1,1924.22,700.0,complier
47.6,5161.0,59.0,0,0,2751.14,200.0,never-taker
45.1,5031.0,871.0,0,0,2136.99,700.0,complier
41.4,2209.0,243.0,1,0,1632.12,200.0,never-taker
38.5,3225.0,64.0,1,0,1413.49,200.0,never-taker
34.6,1153.0,51.0,0,0,595.45,200.0,never-taker
37.8,12360.0,112.0,1,0,5333.97,200.0,never-taker
38.3,5252.0,541.0,1,1,3295.9,700.0,complier
42.2,1104.0,185.0,0,0,949.5,200.0,never-taker
36.8,11154.0,64.0,0,0,5876.77,200.0,never-taker
38.1,18044.0,169.0,0,0,7281.85,200.0,never-taker
42.5,2921.0,286.0,1,1,2875.06,700.0,complier
44.8,5062.0,353.0,1,1,3215.64,700.0,complier
33.6,9114.0,658.0,0,0,4421.49,700.0,complier
39.0,2059.0,264.0,0,0,1565.99,200.0,never-taker
38.3,8174.0,182.0,1,0,3904.61,200.00000000000045,never-taker
41.9,6868.0,219.0,1,0,3450.55,200.0,never-taker
47.3,7400.0,213.0,1,0,3466.02,200.0,never-taker
41.5,1069.0,293.0,1,1,1747.09,700.0,complier
37.1,1193.0,179.0,1,0,1384.89,200.0,never-taker
41.6,5203.0,82.0,1,0,2306.44,200.0,never-taker
39.3,1730.0,109.0,0,0,698.67,200.0,never-taker
48.0,3711.0,151.0,1,0,2574.52,200.0,never-taker
40.6,6838.0,587.0,1,1,3767.72,700.0,complier
43.2,1666.0,4.0,1,0,1162.68,200.0,never-taker
36.7,8211.0,205.0,1,0,4079.08,200.0,never-taker
35.5,4264.0,233.0,1,1,2533.0699999999997,699.9999999999998,complier
34.5,1151.0,4.0,0,0,1409.58,200.0,never-taker
41.4,2723.0,96.0,0,0,2014.87,200.0,never-taker
37.7,8244.0,81.0,0,0,4075.01,200.0,never-taker
49.3,3582.0,384.0,0,0,1956.24,699.9999999999998,complier
39.9,1328.0,20.0,1,0,1101.18,200.0,never-taker
43.8,542.0,8.0,1,0,611.64,200.0,never-taker
40.1,2511.0,4.0,0,0,1770.5,200.0,never-taker
43.8,673.0,315.0,0,0,1252.43,700.0,complier
41.2,1016.0,161.0,0,0,1169.0,200.0,never-taker
37.0,2945.0,94.0,1,0,2049.35,200.0,never-taker
38.5,874.0,35.0,0,0,957.68,199.9999999999999,never-taker
41.6,9820.0,390.0,0,0,4629.51,700.0,complier
37.4,5356.0,229.0,1,0,3067.18,200.0,never-taker
40.0,2170.0,154.0,1,0,1249.51,200.0,never-taker
45.3,1621.0,31.0,0,0,1650.04,200.0,never-taker
40.4,4236.0,280.0,0,0,2359.35,700.0,complier
42.3,1259.0,547.0,1,1,1985.15,700.0,complier
41.0,24133.0,56.0,1,0,10618.95,200.0,never-taker
37.7,1913.0,240.0,0,0,1159.73,700.0,complier
36.6,1092.0,92.0,1,0,1100.79,200.0,never-taker
45.4,1293.0,647.0,0,0,1114.7,700.0,complier
45.9,6561.0,415.0,0,0,3758.61,700.0000000000005,complier
37.1,5149.0,489.0,1,1,3107.89,700.0,complier
45.5,12738.0,232.0,1,1,5884.41,700.0,complier
42.3,9376.0,617.0,1,1,5324.9,700.0,complier
43.9,678.0,711.0,1,1,1456.5,700.0,complier
50.1,2997.0,239.0,1,1,2204.79,700.0,complier
33.7,1465.0,490.0,1,1,1986.57,700.0,complier
40.1,1297.0,474.0,1,1,1590.49,700.0,complier
43.2,2260.0,38.0,1,0,1765.25,200.0,never-taker
45.4,554.0,53.0,0,0,1387.32,200.0,never-taker
37.7,11714.0,312.0,0,0,5179.78,700.0,complier
44.6,13200.0,5.0,1,0,6404.96,200.0,never-taker
42.7,4539.0,161.0,0,0,1894.74,199.99999999999977,never-taker
48.0,3229.0,219.0,1,0,2271.79,200.0,never-taker
39.8,805.0,24.0,0,0,726.42,200.0,never-taker
44.8,932.0,30.0,0,0,1035.0,200.0,never-taker
41.9,3237.0,18.0,1,0,1686.42,200.0,never-taker
38.5,7332.0,503.0,1,1,4665.24,700.0,complier
39.3,7788.0,185.0,1,0,4131.15,200.0,never-taker
39.3,1509.0,105.0,1,0,1603.43,200.0,never-taker
41.5,5973.0,269.0,0,0,3474.84,200.0,never-taker
42.8,8803.0,399.0,0,0,4202.31,700.0,complier
39.8,5877.0,116.0,1,0,3267.5,200.0,never-taker
45.6,14261.0,168.0,0,0,6226.06,200.0,never-taker
40.8,5792.0,238.0,0,0,3127.17,200.0,never-taker
46.9,6198.0,243.0,1,1,3463.6,700.0,complier
42.9,4385.0,67.0,1,0,2345.59,200.0,never-taker
42.6,3509.0,81.0,0,0,2442.14,200.0,never-taker
40.4,675.0,146.0,0,0,510.57,199.99999999999994,never-taker
45.7,6789.0,315.0,1,0,3348.01,200.0,never-taker
34.4,1957.0,103.0,1,0,1041.75,200.0,never-taker
44.1,2343.0,375.0,1,1,2898.38,700.0,complier
44.9,1015.0,449.0,1,1,1438.29,700.0,complier
45.5,4408.0,649.0,0,0,1797.08,700.0,complier
42.7,1266.0,89.0,1,0,763.55,200.0,never-taker
54.0,8969.0,85.0,0,0,4737.58,200.0,never-taker
42.7,1576.0,176.0,0,0,1211.72,200.0,never-taker
34.1,3079.0,431.0,0,0,1565.81,700.0,complier
42.0,3487.0,82.0,1,0,2174.22,200.0,never-taker
42.8,785.0,837.0,0,0,804.66,699.9999999999999,complier
38.8,1201.0,125.0,1,0,544.55,200.0,never-taker
48.5,2089.0,120.0,1,0,1269.85,200.0,never-taker
40.9,989.0,23.0,1,0,1621.81,200.0,never-taker
37.9,11144.0,755.0,0,0,5365.64,700.0,complier
42.7,2815.0,211.0,1,0,1778.7,200.0,never-taker
42.6,2956.0,35.0,0,0,2124.32,200.0,never-taker
43.9,4750.0,279.0,0,0,2878.51,200.0,never-taker
31.4,3377.0,251.0,0,0,1669.01,700.0000000000002,complier
38.7,13301.0,515.0,1,1,7482.7,700.0,complier
43.5,702.0,166.0,0,0,958.44,200.0,never-taker
46.7,8411.0,605.0,0,0,4327.55,700.0,complier
43.2,5948.0,701.0,1,1,4083.33,700.0,complier
38.8,2701.0,194.0,0,0,1518.84,200.0,never-taker
41.4,999.0,103.0,0,0,250.19,200.0,never-taker
45.8,2611.0,4.0,0,0,1937.77,200.0,never-taker
45.1,10754.0,635.0,0,0,4738.88,700.0,complier
44.9,3205.0,286.0,0,0,1559.62,700.0,complier
47.3,1154.0,95.0,0,0,1180.21,200.0,never-taker
48.2,1804.0,369.0,0,0,1443.21,700.0,complier
37.5,2912.0,494.0,0,0,2000.6,700.0,complier
39.3,901.0,27.0,1,0,491.38,200.0,never-taker
47.1,5867.0,513.0,1,1,3688.59,700.0,complier
35.8,10996.0,189.0,0,0,4537.79,700.0,complier
46.0,1038.0,641.0,0,0,673.01,700.0,complier
36.0,4990.0,331.0,1,1,3007.09,700.0,complier
46.5,3321.0,0.0,0,0,1744.34,200.0,never-taker
42.5,2896.0,496.0,0,0,1466.58,700.0,complier
42.7,7083.0,81.0,1,0,2846.68,200.0,never-taker
43.5,11089.0,492.0,0,0,5178.48,700.0,complier
38.3,3997.0,16.0,0,0,2264.73,200.0,never-taker
47.3,6198.0,119.0,1,0,2661.04,200.0,never-taker
46.8,4036.0,50.0,0,0,2230.81,200.0,never-taker
34.1,3517.0,331.0,1,1,3088.86,700.0,complier
49.6,1917.0,38.0,0,0,1483.18,200.0,never-taker
38.3,1075.0,495.0,1,1,2397.42,700.0,complier
36.5,3717.0,374.0,1,1,2818.82,700.0,complier
37.0,914.0,530.0,0,0,361.09,700.0,complier
44.8,5473.0,138.0,1,0,2288.68,200.0,never-taker
28.7,5432.0,110.0,1,0,2564.5,200.0,never-taker
39.9,10070.0,176.0,0,0,4641.9,200.0,never-taker
39.6,3847.0,258.0,1,1,2783.36,700.0,complier
40.3,2052.0,423.0,1,1,2124.9300000000003,700.0000000000002,complier
36.2,2261.0,310.0,0,0,959.29,700.0,complier
41.8,507.0,0.0,1,0,811.33,200.0,never-taker
42.3,2471.0,351.0,1,1,2576.1,700.0,complier
40.1,5278.0,76.0,1,0,2362.7,200.0,never-taker
46.4,2776.0,70.0,0,0,1333.95,200.0,never-taker
38.0,20076.0,86.0,1,0,8079.06,200.0000000000009,never-taker
41.1,1188.0,435.0,1,1,1754.62,700.0,complier
43.5,4382.0,37.0,0,0,1973.26,200.00000000000023,never-taker
35.6,598.0,19.0,1,0,763.52,200.0,never-taker
33.4,5908.0,198.0,1,1,3178.09,700.0,complier
42.8,5377.0,438.0,1,1,3466.3,700.0,complier
45.5,2025.0,715.0,1,1,2111.6400000000003,700.0000000000002,complier
49.1,15679.0,237.0,0,0,7441.59,200.0,never-taker
41.7,10750.0,50.0,0,0,4937.13,200.0,never-taker
42.1,6807.0,74.0,0,0,3445.63,200.0,never-taker
39.1,3012.0,108.0,1,0,1987.6,200.0,never-taker
43.4,3018.0,146.0,1,0,1719.74,200.0,never-taker
36.9,15250.0,74.0,1,0,6899.48,200.0,never-taker
44.3,4844.0,127.0,1,0,2832.68,200.0,never-taker
41.5,3404.0,157.0,1,0,1585.08,200.0,never-taker
38.7,2307.0,495.0,0,0,1236.08,700.0,complier
43.9,9061.0,260.0,0,0,3416.0,700.0,complier
44.7,841.0,7.0,1,0,1457.6,200.0,never-taker
51.0,3111.0,200.0,0,0,1731.93,200.0,never-taker
42.7,11470.0,273.0,0,0,5445.57,200.0,never-taker
41.0,12395.0,674.0,0,0,5956.03,700.0,complier
43.2,7346.0,46.0,0,0,3730.53,200.0,never-taker
43.3,2622.0,326.0,1,1,1893.54,700.0,complier
42.2,1241.0,144.0,0,0,444.32,199.99999999999994,never-taker
52.1,5285.0,83.0,0,0,2795.95,200.0,never-taker
47.3,9291.0,663.0,1,1,5591.83,700.0,complier
45.9,3292.0,585.0,1,1,1951.73,700.0,complier
42.7,6683.0,100.0,0,0,3400.98,200.0,never-taker
42.7,5982.0,72.0,1,0,3189.67,200.0,never-taker
40.0,11131.0,29.0,0,0,5947.34,200.0,never-taker
35.7,1943.0,594.0,0,0,1516.24,699.9999999999998,complier
41.8,2604.0,248.0,0,0,1470.41,699.9999999999998,complier
42.0,7873.0,124.0,0,0,3809.82,200.0,never-taker
40.3,5505.0,7.0,0,0,2231.94,200.0,never-taker
46.4,3697.0,254.0,0,0,2273.25,200.0,never-taker
43.6,3664.0,16.0,1,0,1319.08,200.0,never-taker
42.7,3416.0,444.0,1,1,2910.27,700.0,complier
43.9,1410.0,113.0,1,0,1474.06,200.0,never-taker
37.2,2215.0,547.0,1,1,1918.46,700.0,complier
40.8,2639.0,437.0,1,1,2386.08,700.0,complier
38.0,4967.0,383.0,1,1,2955.94,700.0,complier
46.0,12747.0,724.0,0,0,5237.76,700.0,complier
39.5,10657.0,162.0,0,0,4691.32,200.0,never-taker
36.8,7005.0,442.0,1,1,4452.96,700.0,complier
43.2,5434.0,487.0,1,1,3646.61,700.0,complier
47.0,8144.0,444.0,1,1,5337.98,700.0,complier
36.7,4620.0,323.0,0,0,2003.09,700.0000000000002,complier
46.3,12839.0,798.0,1,1,5811.6,700.0,complier
41.3,2315.0,359.0,1,1,2186.96,700.0,complier
39.3,502.0,216.0,1,1,1344.04,700.0,complier
47.9,7582.0,402.0,0,0,4098.16,700.0,complier
46.8,1316.0,59.0,0,0,1810.57,200.0,never-taker
37.2,2890.0,93.0,1,0,1565.93,200.0,never-taker
46.9,2683.0,448.0,1,1,2364.5,700.0,complier
43.1,5807.0,471.0,1,1,3127.45,700.0,complier
43.2,2577.0,141.0,0,0,1169.38,200.0,never-taker
38.8,1425.0,449.0,0,0,1490.98,700.0,complier
40.5,4524.0,116.0,1,0,2936.96,200.0,never-taker
48.4,1695.0,107.0,1,0,744.85,200.0,never-taker
39.4,2977.0,62.0,0,0,1590.66,200.0,never-taker
47.7,2296.0,1.0,0,0,1820.1,200.0,never-taker
53.1,8548.0,94.0,1,0,4319.48,200.0,never-taker
39.2,2382.0,63.0,0,0,1533.03,200.0,never-taker
44.3,2981.0,94.0,0,0,1697.53,200.0,never-taker
46.3,964.0,260.0,1,1,1432.26,700.0,complier
42.7,2856.0,75.0,0,0,2155.69,200.0,never-taker
35.6,4126.0,282.0,0,0,1449.81,700.0,complier
42.5,7157.0,280.0,0,0,3201.48,700.0,complier
44.7,1080.0,384.0,0,0,1345.61,700.0,complier
45.6,9171.0,7.0,1,0,4521.1,200.0,never-taker
38.1,7159.0,48.0,1,0,3081.57,200.0,never-taker
43.6,715.0,406.0,0,0,939.86,700.0000000000001,complier
43.5,6133.0,411.0,1,1,3871.72,700.0,complier
48.5,2523.0,387.0,1,1,2033.01,700.0,complier
46.4,6493.0,39.0,0,0,3099.73,200.0,never-taker
43.6,836.0,218.0,1,1,1109.45,700.0,complier
48.2,7951.0,54.0,0,0,3794.36,200.0,never-taker
44.8,2030.0,576.0,1,1,2288.29,700.0,complier
40.2,3978.0,212.0,1,0,2758.5,200.0,never-taker
44.0,3548.0,366.0,1,1,2595.4300000000003,700.0000000000002,complier
42.2,9808.0,57.0,1,0,5006.01,200.0,never-taker
44.2,1107.0,113.0,1,0,1393.14,200.0,never-taker
50.6,8500.0,587.0,1,1,4462.08,700.0,complier
40.0,3829.0,228.0,1,1,2404.6400000000003,700.0000000000002,complier
45.2,3356.0,183.0,0,0,2131.11,200.0,never-taker
48.3,4054.0,70.0,0,0,2670.05,200.0,never-taker
51.1,5166.0,78.0,1,0,3195.47,200.0,never-taker
46.4,8169.0,327.0,1,1,3729.07,700.0,complier
40.7,1317.0,236.0,0,0,1349.04,200.0,never-taker
38.3,3579.0,173.0,1,0,1673.71,200.0,never-taker
38.6,4082.0,81.0,1,0,2089.2,200.0,never-taker
32.3,7333.0,347.0,0,0,3547.31,699.9999999999995,complier
43.7,15120.0,258.0,1,1,6801.29,700.0,complier
41.0,2372.0,291.0,0,0,1038.7,700.0,complier
41.7,3116.0,70.0,0,0,2386.67,200.0,never-taker
40.5,981.0,100.0,0,0,162.88,200.0,never-taker
42.2,1544.0,343.0,0,0,898.56,700.0,complier
40.2,10869.0,148.0,1,0,4494.99,200.0,never-taker
41.7,6765.0,396.0,1,1,4019.01,700.0,complier
41.4,1400.0,108.0,1,0,612.44,200.0,never-taker
43.3,8428.0,499.0,0,0,3751.25,700.0,complier
48.4,7123.0,72.0,1,0,3791.08,200.0,never-taker
44.4,3324.0,9.0,1,0,1968.5,200.0,never-taker
42.8,894.0,119.0,1,0,543.91,200.0,never-taker
37.3,9488.0,493.0,0,0,4287.0,700.0,complier
41.3,3678.0,180.0,1,0,2192.38,200.0,never-taker
47.7,6536.0,623.0,1,1,4232.32,699.9999999999995,complier
41.4,3621.0,377.0,0,0,2294.06,700.0,complier
49.9,2094.0,59.0,1,0,1224.92,200.0,never-taker
46.2,1672.0,131.0,1,0,1090.44,200.0,never-taker
37.6,14817.0,352.0,1,1,6765.15,700.0,complier
41.0,3931.0,54.0,0,0,2548.0,200.0,never-taker
44.2,5668.0,655.0,0,0,2673.52,700.0,complier
45.9,8175.0,99.0,0,0,3660.68,200.0,never-taker
41.2,2596.0,46.0,0,0,1800.13,200.0,never-taker
40.2,5026.0,231.0,1,1,2951.36,700.0,complier
46.7,5598.0,232.0,0,0,2790.0,200.0,never-taker
45.2,4445.0,42.0,1,0,2192.74,200.0,never-taker
48.8,1033.0,389.0,0,0,907.19,700.0,complier
39.9,640.0,6.0,0,0,342.64,200.0,never-taker
36.7,5864.0,148.0,1,0,2785.94,200.0,never-taker
46.6,12224.0,436.0,0,0,6101.99,700.0,complier
44.5,7541.0,1.0,0,0,3215.36,200.0,never-taker
41.0,3459.0,470.0,1,1,2351.77,700.0,complier
38.0,6742.0,215.0,1,1,3686.28,700.0,complier
38.6,13665.0,382.0,0,0,6404.57,700.0,complier
39.7,1507.0,838.0,0,0,2029.88,700.0,complier
34.6,2598.0,459.0,1,1,1851.75,700.0,complier
46.4,2971.0,171.0,1,0,1577.29,200.0,never-taker
44.9,4130.0,160.0,1,0,2310.1,200.0,never-taker
39.9,10469.0,151.0,0,0,4689.93,200.0,never-taker
38.7,2514.0,459.0,1,1,2097.13,700.0,complier
41.8,3046.0,465.0,1,1,2147.23,700.0,complier
52.8,3885.0,39.0,0,0,2761.81,200.0,never-taker
43.5,838.0,42.0,0,0,1461.05,200.0,never-taker
43.0,3217.0,269.0,0,0,2228.21,200.0,never-taker
38.3,13157.0,197.0,0,0,5671.18,200.0,never-taker
38.6,1347.0,54.0,0,0,850.03,200.0,never-taker
48.5,2942.0,106.0,0,0,2189.61,200.0,never-taker
40.1,1202.0,221.0,1,1,1406.53,700.0,complier
43.5,12793.0,179.0,0,0,5787.85,200.0,never-taker
41.5,6809.0,439.0,0,0,3108.66,700.0,complier
40.9,6301.0,544.0,1,1,4404.73,699.9999999999995,complier
40.2,753.0,48.0,0,0,989.19,200.0,never-taker
45.0,5598.0,181.0,1,0,3048.01,200.0,never-taker
37.2,3888.0,308.0,0,0,2403.98,700.0,complier
45.9,4812.0,227.0,1,0,2781.8,200.0,never-taker
42.0,4598.0,387.0,1,1,2767.37,700.0,complier
36.1,630.0,274.0,1,0,1594.98,200.0,never-taker
38.3,1112.0,291.0,0,0,1049.21,700.0,complier
40.2,757.0,137.0,0,0,1269.93,200.0,never-taker
38.1,1721.0,98.0,0,0,1371.93,200.0,never-taker
37.2,1709.0,40.0,0,0,1200.77,200.0,never-taker
43.6,4774.0,119.0,0,0,2990.73,200.0,never-taker
48.8,4737.0,199.0,0,0,2466.94,700.0,complier
42.7,1882.0,60.0,0,0,1594.74,200.0,never-taker
39.4,4175.0,383.0,0,0,2012.84,700.0000000000002,complier
40.4,5697.0,715.0,1,1,3698.96,700.0,complier
41.3,1418.0,392.0,1,1,1872.48,700.0,complier
43.1,5434.0,78.0,0,0,2524.12,200.0,never-taker
49.8,6742.0,17.0,0,0,3252.97,200.0,never-taker
43.6,17069.0,415.0,0,0,7323.47,700.0,complier
46.7,4855.0,168.0,0,0,2121.33,200.0,never-taker
43.3,2234.0,264.0,1,0,1256.47,200.0,never-taker
42.8,2623.0,149.0,1,0,1915.08,200.0,never-taker
40.3,2321.0,77.0,1,0,987.12,199.9999999999999,never-taker
40.6,10436.0,290.0,0,0,4727.48,700.0,complier
46.7,1270.0,179.0,1,0,488.38,200.0,never-taker
45.6,1849.0,181.0,0,0,1500.06,200.0,never-taker
46.6,2823.0,148.0,1,0,1800.41,200.0,never-taker
42.9,10042.0,58.0,1,0,4667.81,200.0,never-taker
40.3,1434.0,259.0,1,1,1597.2,700.0,complier
47.3,1957.0,31.0,1,0,676.73,200.0,never-taker
38.2,19974.0,266.0,1,0,9050.43,200.0,never-taker
39.2,1906.0,456.0,1,1,1950.12,700.0,complier
42.9,5351.0,71.0,1,0,2789.17,200.0,never-taker
43.0,636.0,264.0,0,0,599.02,700.0,complier
37.7,5692.0,231.0,1,1,3018.47,700.0,complier
41.1,2504.0,153.0,0,0,2017.93,200.00000000000023,never-taker
38.8,3233.0,104.0,1,0,2374.93,200.0,never-taker
53.3,2007.0,9.0,1,0,1352.66,200.0,never-taker
42.1,1869.0,247.0,1,1,1719.6599999999999,699.9999999999999,complier
47.9,5040.0,285.0,0,0,3308.6,200.0,never-taker
42.8,1678.0,2.0,1,0,1094.32,200.0,never-taker
44.2,1264.0,344.0,0,0,1078.86,700.0,complier
40.4,17774.0,452.0,0,0,7170.24,700.0,complier
45.5,4075.0,150.0,1,0,2086.07,200.0,never-taker
49.4,9195.0,41.0,1,0,3979.68,200.00000000000045,never-taker
45.0,4871.0,332.0,1,1,2603.12,700.0,complier
40.4,939.0,161.0,1,0,1389.22,200.0,never-taker
39.1,4098.0,443.0,1,1,2903.45,700.0,complier
46.7,10070.0,26.0,1,0,4685.33,200.0,never-taker
38.2,7298.0,82.0,0,0,3780.99,200.0,never-taker
39.7,1072.0,714.0,1,1,2098.75,700.0,complier
45.2,11418.0,311.0,1,0,5801.85,200.0,never-taker
44.1,1082.0,393.0,1,1,1720.6100000000001,700.0000000000001,complier
36.9,1760.0,290.0,0,0,2007.81,200.0,never-taker
41.3,7148.0,173.0,0,0,3986.94,200.00000000000045,never-taker
42.5,3589.0,205.0,1,0,2437.19,200.0,never-taker
46.1,14475.0,85.0,1,0,6586.9,200.0,never-taker
41.8,5777.0,167.0,0,0,3344.5,200.0,never-taker
37.5,2538.0,183.0,1,0,1791.02,200.0,never-taker
49.9,1795.0,47.0,1,0,2184.73,200.0,never-taker
47.0,1023.0,222.0,1,0,1085.45,200.0,never-taker
39.1,8895.0,434.0,0,0,3685.9,699.9999999999995,complier
43.0,3334.0,318.0,0,0,2449.7,200.0,never-taker
46.9,4432.0,553.0,1,1,2760.77,700.0,complier
36.4,7034.0,280.0,1,0,3626.49,200.0,never-taker
44.2,2600.0,148.0,1,0,1921.97,200.00000000000023,never-taker
39.8,2743.0,190.0,0,0,2070.61,200.0,never-taker
38.7,3554.0,143.0,0,0,1336.39,200.0,never-taker
41.2,4465.0,40.0,0,0,1864.75,200.0,never-taker
41.3,8214.0,25.0,1,0,4343.95,200.0,never-taker
40.1,4695.0,212.0,0,0,1973.31,200.0,never-taker
35.6,1866.0,438.0,0,0,1640.66,699.9999999999998,complier
39.6,13806.0,234.0,0,0,6266.31,200.0,never-taker
40.9,10284.0,151.0,1,0,5133.67,200.0,never-taker
39.1,1992.0,139.0,1,0,1600.25,200.0,never-taker
40.8,2637.0,31.0,1,0,1463.36,200.0,never-taker
44.0,2183.0,1.0,0,0,1353.4,200.0,never-taker
46.5,4735.0,57.0,1,0,2438.39,200.0,never-taker
39.4,923.0,81.0,1,0,1066.77,200.0,never-taker
42.1,1838.0,34.0,1,0,856.25,200.0,never-taker
41.6,4164.0,153.0,0,0,1510.26,200.0,never-taker
46.5,8901.0,331.0,1,1,4926.62,700.0,complier
40.7,3552.0,229.0,0,0,1258.5,700.0,complier
43.6,3035.0,33.0,1,0,2333.57,200.0,never-taker
39.8,1152.0,144.0,1,0,1429.26,200.0,never-taker
35.9,5019.0,448.0,1,1,2713.1800000000003,700.0000000000002,complier
43.0,926.0,3.0,0,0,1041.79,200.0,never-taker
35.4,5629.0,418.0,1,1,2961.64,700.0,complier
45.2,4887.0,543.0,0,0,2584.64,700.0,complier
41.7,2884.0,132.0,1,0,1932.75,200.0,never-taker
38.4,8184.0,574.0,1,1,4557.1900000000005,700.0000000000005,complier
40.7,1823.0,321.0,0,0,1239.12,700.0,complier
36.3,2661.0,4.0,0,0,1409.62,200.0,never-taker
37.6,6341.0,74.0,0,0,3383.59,200.0,never-taker
41.7,4461.0,254.0,1,0,2654.55,200.0,never-taker
50.9,9631.0,435.0,0,0,4531.29,700.0,complier
39.4,7987.0,38.0,0,0,3684.06,200.0,never-taker
45.5,3170.0,475.0,1,1,3169.82,700.0,complier
35.2,4197.0,617.0,1,1,2953.55,700.0,complier
43.7,5927.0,59.0,0,0,3390.22,200.0,never-taker
37.9,1661.0,48.0,0,0,1379.37,200.0,never-taker
46.7,3050.0,115.0,0,0,2461.69,200.0,never-taker
36.1,2323.0,45.0,0,0,1143.4,200.0,never-taker
47.6,7893.0,735.0,0,0,3687.67,700.0,complier
44.4,8996.0,16.0,1,0,4666.38,200.0,never-taker
